date,returns,equity
2019-04-26,-0.0031499999999999506,238103.30083119488
2019-04-29,0.01424999999999981,237353.2754335766
2019-04-30,0.0020999999999999743,240735.55960850505
2019-05-01,0.001199999999999994,241241.10428368291
2019-05-02,-0.0015499999999999824,241530.59360882334
2019-05-03,0.00904999999999992,241156.2211887297
2019-05-06,0.007199999999999938,243338.6849904877
2019-05-07,-0.0006999999999999589,245090.72352241917
2019-05-08,0.008499999999999924,244919.1600159535
2019-05-09,-0.009099999999999933,247000.9728760891
2019-05-10,0.005599999999999934,244753.26402291673
2019-05-13,-0.0032999999999999458,246123.88230144503
2019-05-14,-0.0036999999999999577,245311.67348985028
2019-05-15,0.0035499999999999586,244404.02029793785
2019-05-16,0.014899999999999828,245271.65456999553
2019-05-17,0.002399999999999971,248926.20222308845
2019-05-20,-0.004049999999999955,249523.62510842385
2019-05-21,-0.004049999999999951,248513.05442673474
2019-05-22,0.000349999999999994,247506.57655630648
2019-05-23,0.000899999999999992,247593.20385810122
2019-05-24,0.0017499999999999807,247816.03774157347
2019-05-28,-0.004349999999999949,248249.7158076212
2019-05-29,0.004999999999999945,247169.82954385804
2019-05-30,0.002499999999999971,248405.6786915773
2019-05-31,-0.003549999999999961,249026.69288830625
2019-06-03,-0.0026999999999999685,248142.64812855277
2019-06-04,0.0007499999999999905,247472.6629786057
2019-06-05,-0.0006999999999999897,247658.26747583965
2019-06-06,0.0006999999999999924,247484.90668860654
2019-06-07,-0.008449999999999906,247658.14612328855
2019-06-10,0.0038999999999999565,245565.43478854676
2019-06-11,0.011499999999999866,246523.1399842221
2019-06-12,-0.007749999999999908,249358.1560940406
2019-06-13,0.003599999999999958,247425.6303843118
2019-06-14,-5.0000000000000565e-05,248316.36265369534
2019-06-17,0.0019999999999999753,248303.94683556264
2019-06-18,0.014649999999999897,248800.55472923376
2019-06-19,0.009749999999999925,252445.48285601698
2019-06-20,0.0012999999999999826,254906.82631386313
2019-06-21,-0.00010000000000000005,255238.20518807118
2019-06-24,-0.001799999999999979,255212.68136755237
2019-06-25,-0.002749999999999965,254753.29854109077
2019-06-26,0.0030999999999999552,254052.72697010278
2019-06-27,0.0033999999999999495,254840.29042371007
2019-06-28,0.01134999999999991,255706.74741115066
2019-07-01,0.012149999999999895,258609.01899426722
2019-07-02,0.00024999999999992736,261751.11857504753
2019-07-03,1.734723475976807e-18,261816.55635469125
2019-07-05,-0.000849999999999986,261816.55635469125
2019-07-08,0.004350000000000001,261594.01228178976
2019-07-09,-0.00019999999999999966,262731.9462352156
2019-07-10,-0.006,262679.3998459685
2019-07-11,0.00625,261103.32344689273
2019-07-12,0.00745,262735.2192184358
2019-07-15,0.0121,264692.59660161316
2019-07-16,0.0027,267895.3770204927
2019-07-17,-0.0006000000000000001,268618.694538448
2019-07-18,0.0055,268457.5233217249
2019-07-19,0.0009999999999999998,269934.03969999444
2019-07-22,0.008,270203.9737396944
2019-07-23,-0.0043,272365.60552961193
2019-07-24,-0.006149999999999999,271194.43342583464
2019-07-25,0.00010000000000000005,269526.58766026574
2019-07-26,0.0004499999999999999,269553.54031903174
2019-07-29,-0.0014000000000000002,269674.83941217535
2019-07-30,0.00039999999999999996,269297.2946369983
2019-07-31,-0.00105,269405.0135548531
2019-08-01,0.00485,269122.1382906205
2019-08-02,-0.0015500000000000002,270427.38066133007
2019-08-05,-0.0016,270008.218221305
2019-08-06,0.003999999999999999,269576.2050721509
2019-08-07,0.0025,270654.5098924395
2019-08-08,-0.01935,271331.1461671706
2019-08-09,-0.006749999999999999,266080.8884888359
2019-08-12,-0.004,264284.8424915362
2019-08-13,0.008700000000000001,263227.70312157006
2019-08-14,0.0017,265517.7841387277
2019-08-15,0.0012499999999999998,265969.16437176353
2019-08-16,-0.013200000000000002,266301.62582722824
2019-08-19,0.001,262786.44436630886
2019-08-20,0.016550000000000002,263049.23081067513
2019-08-21,-0.01115,267402.6955805918
2019-08-22,0.00405,264421.1555248682
2019-08-23,-0.002449999999999999,265492.061204744
2019-08-26,0.0064,264841.6056547924
2019-08-27,0.0023500000000000005,266536.59193098306
2019-08-28,0.00515,267162.9529220209
2019-08-29,0.00375,268538.8421295693
2019-08-30,-0.00785,269545.8627875552
2019-09-03,0.0013,267429.9277646729
2019-09-04,-0.0028,267777.586670767
2019-09-05,-0.0037999999999999996,267027.80942808883
2019-09-06,0.0075,266013.1037522621
2019-09-09,0.00275,268008.20203040406
2019-09-10,-0.005300000000000001,268745.2245859877
2019-09-11,0.014049999999999998,267320.874895682
2019-09-12,0.015050000000000003,271076.7331879663
2019-09-13,0.025750000000000002,275156.4380224452
2019-09-16,0.024100000000000003,282241.71630152315
2019-09-17,0.01745,289043.74166438985
2019-09-18,0.0022499999999999985,294087.5549564334
2019-09-19,0.0096,294749.25195508543
2019-09-20,0.016399999999999998,297578.84477385425
2019-09-23,0.0035499999999999998,302459.13782814547
2019-09-24,-0.0005000000000000002,303532.8677674354
2019-09-25,-0.00205,303381.1013335517
2019-09-26,0.0005499999999999997,302759.1700758179
2019-09-27,0.0024999999999999996,302925.68761935964
2019-09-30,-0.00275,303683.001838408
2019-10-01,-0.004399999999999999,302847.87358335237
2019-10-02,-0.00555,301515.3429395856
2019-10-03,0.0083,299841.9327862709
2019-10-04,-0.004849999999999878,302330.62082839693
2019-10-07,-0.003999999999999915,300864.31731737923
2019-10-08,0.00339999999999986,299660.8600481097
2019-10-09,-0.0004999999999999684,300679.70697227324
2019-10-10,-0.004049999999999875,300529.36711878714
2019-10-11,-0.004999999999999871,299312.2231819561
2019-10-14,0.006099999999999829,297815.6620660463
2019-10-15,-0.0005999999999999868,299632.33760464913
2019-10-16,-0.006199999999999827,299452.55820208637
2019-10-17,0.009299999999999791,297595.9523412335
2019-10-18,0.005549999999999861,300363.5946980069
2019-10-21,0.005749999999999847,302030.61264858086
2019-10-22,0.004849999999999869,303767.2886713102
2019-10-23,0.0036999999999999035,305240.560021366
2019-10-24,0.006399999999999856,306369.950093445
2019-10-25,0.001699999999999968,308330.71777404303
2019-10-28,0.0015499999999999702,308854.8799942589
2019-10-29,0.005049999999999877,309333.60505825
2019-10-30,0.0018499999999999543,310895.7397637941
2019-10-31,-0.008599999999999773,311470.89688235713
2019-11-01,0.0017999999999999325,308792.24716916896
2019-11-04,-0.0005499999999999631,309348.0732140735
2019-11-05,0.010799999999999702,309177.93177380576
2019-11-06,0.004949999999999906,312517.0534369628
2019-11-07,-0.012399999999999637,314064.01285147574
2019-11-08,-0.0009999999999999484,310169.61909211753
2019-11-11,0.02949999999999911,309859.4494730254
2019-11-12,0.005899999999999821,319000.3032324794
2019-11-13,0.008349999999999762,320882.40502155095
2019-11-14,0.005799999999999849,323561.77310348087
2019-11-15,0.003999999999999871,325438.431387481
2019-11-18,0.003899999999999895,326740.18511303084
2019-11-19,0.0025999999999999027,328014.47183497157
2019-11-20,0.011949999999999713,328867.30946174246
2019-11-21,-0.005599999999999886,332797.27380981017
2019-11-22,0.0015999999999999732,330933.60907647526
2019-11-25,-0.0012499999999999846,331463.10285099765
2019-11-26,0.006049999999999885,331048.77397243393
2019-11-27,0.0013499999999999589,333051.61905496713
2019-11-29,-0.0030499999999999334,333501.23874069133
2019-12-02,0.0009999999999999918,332484.05996253225
2019-12-03,0.0007499999999999772,332816.54402249475
2019-12-04,0.0018499999999999563,333066.1564305116
2019-12-05,0.001199999999999962,333682.328819908
2019-12-06,-0.0001999999999999989,334082.74761449185
2019-12-09,0.01504999999999965,334015.9310649689
2019-12-10,0.0028999999999999265,339042.8708274966
2019-12-11,-0.005099999999999883,340026.0951528963
2019-12-12,-0.0030499999999999503,338291.9620676166
2019-12-13,0.001649999999999967,337260.17158331035
2019-12-16,0.00799999999999975,337816.6508664228
2019-12-17,0.009849999999999751,340519.1840733541
2019-12-18,0.0007999999999999763,343873.29803647654
2019-12-19,0.005449999999999875,344148.39667490567
2019-12-20,-0.005649999999999916,346024.0054367839
2019-12-23,-0.002399999999999929,344068.9698060661
2019-12-24,0.012299999999999756,343243.20427853154
2019-12-26,0.009349999999999772,347465.0956911574
2019-12-27,0.01309999999999968,350713.89433586964
2019-12-30,0.0012499999999999413,355308.2463516694
2019-12-31,0.005099999999999912,355752.381659609
2020-01-02,0.0041999999999998905,357566.71880607295
2020-01-03,-0.00030000000000000225,359068.49902505847
2020-01-06,-0.0037,358960.77847535093
2020-01-07,0.00775,357632.6235949921
2020-01-08,9.99999999999994e-05,360404.27642785327
2020-01-09,-0.0022000000000000006,360440.316855496
2020-01-10,0.0045,359647.34815841395
2020-01-13,0.01005,361265.7612251268
2020-01-14,-0.0015499999999999997,364896.4821254393
2020-01-15,0.0011499999999999995,364330.89257814485
2020-01-16,0.0036000000000000008,364749.8731046097
2020-01-17,-0.005350000000000001,366062.9726477863
2020-01-21,0.0024500000000000004,364104.53574412066
2020-01-22,-0.0045,364996.5918566938
2020-01-23,-0.00085,363354.1071933387
2020-01-24,0.0014000000000000002,363045.25620222435
2020-01-27,-0.0049,363553.5195609075
2020-01-28,-0.008,361772.10731505905
2020-01-29,0.004400000000000001,358877.93045653857
2020-01-30,-0.01345,360456.99335054733
2020-01-31,0.008849999999999998,355608.84678998246
2020-02-03,0.02225,358755.9850840738
2020-02-04,0.044899999999999995,366738.3057521945
2020-02-05,-0.0076500000000000005,383204.85568046797
2020-02-06,-0.00345,380273.3385345124
2020-02-07,-0.0073,378961.39551656833
2020-02-10,0.009400000000000002,376194.9773292974
2020-02-11,-0.0005000000000000002,379731.2101161928
2020-02-12,0.00565,379541.3445111347
2020-02-13,0.0026000000000000003,381685.7531076226
2020-02-14,-0.003,382678.1360657024
2020-02-18,-0.0068000000000000005,381530.1016575053
2020-02-19,-0.011699999999999999,378935.6969662343
2020-02-20,-0.00425,374502.14931172936
2020-02-21,0.016300000000000002,372910.5151771545
2020-02-24,0.00685,378988.9565745421
2020-02-25,0.006699999999999999,381585.0309270777
2020-02-26,0.022949999999999998,384141.6506342891
2020-02-27,0.010700000000000001,392957.701516346
2020-02-28,-0.0056,397162.3489225709
2020-03-02,0.0027,394938.23976860446
2020-03-03,-0.00175,396004.57301597967
2020-03-04,0.0030499999999999998,395311.5650132017
2020-03-05,0.00495,396517.26528649195
2020-03-06,-0.0021000000000000003,398480.0257496601
2020-03-09,0.006599999999999999,397643.2176955858
2020-03-10,0.008799999999999999,400267.66293237667
2020-03-11,-0.0020499999999999997,403790.0183661815
2020-03-12,0.00020000000000000052,402962.24882853084
2020-03-13,-0.0008999999999999998,403042.84127829655
2020-03-16,-0.0202,402680.1027211461
2020-03-17,0.041499999999999995,394545.96464617894
2020-03-18,-0.0279,410919.6221789954
2020-03-19,-0.029699999999999997,399454.9647202014
2020-03-20,0.023499999999999997,387591.1522680114
2020-03-23,-0.05485,396699.54434630973
2020-03-24,-0.1236,374940.57433891465
2020-03-25,-0.0063,328597.9193506248
2020-03-26,0.0558,326527.75245871587
2020-03-27,0.058,344748.0010459122
2020-03-30,0.06369999999999999,364743.38510657515
2020-03-31,0.1166,387977.538737864
2020-04-01,0.20885,433215.719754699
2020-04-02,0.12985000000000002,523692.82282546785
2020-04-03,0.06914999999999999,591694.3358693549
2020-04-06,-0.049449999999999994,632609.9991947208
2020-04-07,-0.0149,601327.4347345418
2020-04-08,-0.013100000000000004,592367.6559569971
2020-04-09,-0.023499999999999997,584607.6396639604
2020-04-13,0.0655,570869.3601318573
2020-04-14,0.06265,608261.3032204941
2020-04-15,0.10364999999999999,646368.8738672581
2020-04-16,0.0683,713365.0076435994
2020-04-17,0.0411,762087.8376656573
2020-04-20,0.0723,793409.6477937157
2020-04-21,-0.023749999999999993,850773.1653292014
2020-04-22,0.022099999999999998,830567.3026526329
2020-04-23,0.004950000000000001,848922.8400412562
2020-04-24,-0.004699999999999999,853125.0080994604
2020-04-27,-0.0249,849115.3205613929
2020-04-28,-0.00805,827972.3490794143
2020-04-29,-0.015200000000000002,821307.171669325
2020-04-30,0.048100000000000004,808823.3026599513
2020-05-01,0.0281,847727.703517895
2020-05-04,0.027600000000000003,871548.8519867478
2020-05-05,0.0329,895603.6003015821
2020-05-06,0.0179,925068.9587515041
2020-05-07,-0.0021999999999999954,941627.693113156
2020-05-08,-0.030599999999999995,939556.1121883071
2020-05-11,-0.01655,910805.6951553449
2020-05-12,-0.002,895731.860900524
2020-05-13,0.0063,893940.3971787229
2020-05-14,0.0106,899572.2216809489
2020-05-15,0.0276,909107.6872307669
2020-05-18,0.02834999999999999,934199.0593983361
2020-05-19,-0.0121,960683.602732279
2020-05-20,-0.014450000000000001,949059.3311392184
2020-05-21,0.0027999999999999987,935345.4238042567
2020-05-22,0.01635,937964.3909909086
2020-05-26,0.05485000000000001,953300.10878361
2020-05-27,0.021800000000000007,1005588.6197503911
2020-05-28,0.016300000000000002,1027510.4516609496
2020-05-29,0.0092,1044258.8720230231
2020-06-01,0.019399999999999997,1053866.053645635
2020-06-02,0.0129,1074311.0550863605
2020-06-03,-0.009949999999999997,1088169.6676969745
2020-06-04,0.036399999999999995,1077342.3795033896
2020-06-05,0.030849999999999995,1116557.6421173129
2020-06-08,0.015849999999999996,1151003.445376632
2020-06-09,0.01795,1169246.8499858517
2020-06-10,0.004300000000000002,1190234.8309430976
2020-06-11,0.006699999999999997,1195352.840716153
2020-06-12,0.0013500000000000057,1203361.7047489511
2020-06-15,0.010950000000000005,1204986.2430503622
2020-06-16,0.010749999999999996,1218180.8424117637
2020-06-17,0.04394999999999999,1231276.2864676903
2020-06-18,0.028650000000000002,1285390.879257945
2020-06-19,-0.011550000000000003,1322217.3279486853
2020-06-22,0.01305,1306945.717810878
2020-06-23,0.012900000000000002,1324001.35942831
2020-06-24,0.00495,1341080.9769649352
2020-06-25,0.016800000000000002,1347719.3278009116
2020-06-26,-0.011999999999999999,1370361.0125079667
2020-06-29,-0.00865,1353916.680357871
2020-06-30,0.006850000000000001,1342205.3010727754
2020-07-01,0.007349999999999999,1351399.407385124
2020-07-02,-0.0012499999999999994,1361332.1930294046
2020-07-06,0.00285,1359630.527788118
2020-07-07,-0.002899999999999777,1363505.4747923142
2020-07-08,-0.002499999999999804,1359551.3089154167
2020-07-09,-0.005649999999999568,1356152.4306431285
2020-07-10,-0.011799999999999073,1348490.1694099954
2020-07-13,0.0015499999999998772,1332577.9854109588
2020-07-14,0.003099999999999744,1334643.4812883458
2020-07-15,-0.006399999999999524,1338780.876080339
2020-07-16,0.005249999999999589,1330212.6784734256
2020-07-17,-0.0018999999999998677,1337196.2950354104
2020-07-20,0.00039999999999997806,1334655.6220748434
2020-07-21,-0.011999999999999077,1335189.4843236732
2020-07-22,0.0037499999999997284,1319167.2105117904
2020-07-23,0.01694999999999779,1324114.0875512091
2020-07-24,0.0027499999999988324,1346557.8213351993
2020-07-27,-0.030649999999997325,1350260.8553438697
2020-07-28,0.00809999999999819,1308875.3601275836
2020-07-29,0.020699999999998085,1319477.2505446146
2020-07-30,0.0007500000000005505,1346790.4296308858
2020-07-31,-0.01109999999999916,1347800.5224531097
2020-08-03,-0.013299999999998988,1332839.9366538813
2020-08-04,0.007099999999999448,1315113.1654963861
2020-08-05,-0.007349999999999433,1324450.4689714098
2020-08-06,0.012949999999998994,1314715.7580244706
2020-08-07,0.02934999999999766,1331741.3270908862
2020-08-10,-0.00019999999999995564,1370827.9350410008
2020-08-11,0.00934999999999855,1370553.7694539926
2020-08-12,-0.027399999999997912,1383368.4471983856
2020-08-13,0.008199999999999314,1345464.151745153
2020-08-14,0.016799999999997463,1356496.9577894623
2020-08-17,0.03759999999999605,1379286.1066803217
2020-08-18,-0.0026499999999995624,1431147.2642914965
2020-08-19,0.04964999999999641,1427354.7240411246
2020-08-20,0.017899999999997546,1498222.8860897613
2020-08-21,-0.020449999999999646,1525041.0757507645
2020-08-24,0.023049999999997243,1493853.985751662
2020-08-25,-0.004750000000000494,1528287.3201232338
2020-08-26,0.013599999999998958,1521027.9553526477
2020-08-27,0.027649999999997732,1541713.9355454422
2020-08-28,0.005449999999999619,1584342.32586327
2020-08-31,0.004249999999999621,1592976.991539224
2020-09-01,-0.000600000000000666,1599747.1437532653
2020-09-02,-0.0228499999999976,1598787.295467012
2020-09-03,-0.02734999999999824,1562255.0057655948
2020-09-04,-0.010799999999998514,1519527.3313579087
2020-09-08,0.0007499999999991408,1503116.4361792456
2020-09-09,-0.004799999999998766,1504243.7735063788
2020-09-10,-0.0027999999999984678,1497023.4033935498
2020-09-11,0.02639999999999685,1492831.73786405
2020-09-14,0.02809999999999785,1532242.4957436563
2020-09-15,0.0005999999999999955,1575298.5098740496
2020-09-16,0.002649999999999771,1576243.6889799738
2020-09-17,-0.013349999999998894,1580420.7347557705
2020-09-18,0.003349999999999715,1559322.1179467828
2020-09-21,-0.005199999999999585,1564545.8470419042
2020-09-22,-0.009999999999999152,1556410.2086372871
2020-09-23,-0.001949999999999833,1540846.1065509156
2020-09-24,-0.0002999999999999789,1537841.4566431416
2020-09-25,0.01634999999999868,1537380.1042061488
2020-09-28,0.024599999999998033,1562516.2689099174
2020-09-29,0.05644999999999538,1600954.1691250983
2020-09-30,0.025949999999997923,1691328.0319722027
2020-10-01,0.02979999999999749,1735217.9944018777
2020-10-02,0.0022999999999998087,1786927.490635049
2020-10-05,-0.00029999999999999797,1791037.4238635092
2020-10-06,0.003099999999999934,1790500.11263635
2020-10-07,0.0022499999999999513,1796050.6629855225
2020-10-08,-0.005149999999999889,1800091.7769772396
2020-10-09,0.004299999999999906,1790821.3043258071
2020-10-12,0.0020499999999999564,1798521.835934408
2020-10-13,-0.004499999999999918,1802208.8056980732
2020-10-14,0.0014499999999999743,1794098.866072432
2020-10-15,-0.0014999999999999747,1796700.309428237
2020-10-16,-0.004649999999999944,1794005.2589640946
2020-10-19,-0.005799999999999968,1785663.1345099118
2020-10-20,0.0009500000000000044,1775306.2883297545
2020-10-21,-0.001849999999999941,1776992.8293036679
2020-10-22,0.017099999999999803,1773705.3925694562
2020-10-23,0.0003499999999999906,1804035.7547823938
2020-10-26,-0.00015000000000000004,1804667.1672965677
2020-10-27,-0.0003999999999999967,1804396.4672214733
2020-10-28,0.0020999999999999565,1803674.708634585
2020-10-29,0.0013499999999999684,1807462.4255227174
2020-10-30,-0.0008999999999999793,1809902.499797173
2020-11-02,0.0004999999999999887,1808273.5875473556
2020-11-03,-0.00374999999999992,1809177.7243411292
2020-11-04,0.00014999999999999622,1802393.30787485
2020-11-05,-0.003749999999999921,1802663.6668710313
2020-11-06,0.002099999999999954,1795903.678120265
2020-11-09,-0.0002999999999999942,1799675.0758443174
2020-11-10,0.001699999999999964,1799135.1733215642
2020-11-11,0.009249999999999798,1802193.7031162109
2020-11-12,-0.007299999999999835,1818863.9948700354
2020-11-13,0.008499999999999815,1805586.2877074843
2020-11-16,0.004399999999999889,1820933.7711529974
2020-11-17,0.01849999999999976,1828945.8797460706
2020-11-18,-0.0025499999999999707,1862781.3785213723
2020-11-19,-0.0006000000000000588,1858031.2860061429
2020-11-20,0.0013499999999999955,1856916.467234539
2020-11-23,-0.0013999999999999512,1859423.3044653058
2020-11-24,0.017749999999999697,1856820.1118390544
2020-11-25,-0.009649999999999884,1889778.668824197
2020-11-27,-0.0038499999999999086,1871542.3046700438
2020-11-30,0.003249999999999938,1864336.8667970642
2020-12-01,-0.00020000000000000746,1870395.9616141545
2020-12-02,-0.009449999999999764,1870021.8824218318
2020-12-03,-0.0045499999999998935,1852350.175632946
2020-12-04,0.000499999999999977,1843921.9823338161
2020-12-07,0.0042999999999998924,1844843.943324983
2020-12-08,-0.006549999999999834,1852776.7722812803
2020-12-09,0.021749999999999676,1840641.0844228382
2020-12-10,0.021449999999999747,1880675.0280090345
2020-12-11,-0.0006000000000000501,1921015.5073598279
2020-12-14,0.012299999999999874,1919862.8980554119
2020-12-15,0.013249999999999847,1943477.2117014935
2020-12-16,-0.0010000000000000206,1969228.2847565378
2020-12-17,-0.0017499999999999634,1967259.056471781
2020-12-18,0.0013499999999999396,1963816.3531229557
2020-12-21,0.0014999999999999781,1966467.5051996715
2020-12-22,-0.01079999999999972,1969417.206457471
2020-12-23,-0.0012499999999999512,1948147.500627731
2020-12-24,-0.002649999999999899,1945712.3162519464
2020-12-28,0.012749999999999826,1940556.1786138788
2020-12-29,0.015599999999999737,1965298.2698912055
2020-12-30,0.012199999999999706,1995956.922901508
2020-12-31,-0.012449999999999701,2020307.597360906
2021-01-04,0.0012999999999999674,1995154.7677737633
2021-01-05,0.0025999999999999266,1997748.468971869
2021-01-06,0.01119999999999987,2002942.6149911957
2021-01-07,0.013099999999999959,2025375.5722790968
2021-01-08,0.008849999999999658,2051907.9922759528
2021-01-11,-0.005899999999999869,2070067.3780075943
2021-01-12,0.009849999999999722,2057853.9804773496
2021-01-13,0.0029499999999998768,2078123.842185051
2021-01-14,0.012249999999999268,2084254.3075194964
2021-01-15,0.003999999999999891,2109786.422786609
2021-01-19,0.004549999999999849,2118225.568477755
2021-01-20,0.020049999999999703,2127863.4948143284
2021-01-21,0.010399999999999826,2170527.157885355
2021-01-22,0.009449999999999806,2193100.640327362
2021-01-25,0.0062999999999996895,2213825.4413784547
2021-01-26,0.0020999999999999994,2227772.541659138
2021-01-27,-0.009899999999999635,2232450.863996622
2021-01-28,0.012249999999999888,2210349.6004430563
2021-01-29,0.015449999999999615,2237426.3830484836
2021-02-01,0.01204999999999984,2271994.6206665817
2021-02-02,0.00249999999999988,2299372.1558456137
2021-02-03,0.008599999999999663,2305120.5862352275
2021-02-04,0.013499999999999616,2324944.6232768497
2021-02-05,-0.000850000000000009,2356331.3756910865
2021-02-08,0.013199999999999545,2354328.494021749
2021-02-09,-0.014649999999999525,2385405.630142835
2021-02-10,0.0066999999999998085,2350459.4376612436
2021-02-11,-0.002299999999999927,2366207.5158935734
2021-02-12,-0.0014999999999997368,2360765.2386070183
2021-02-16,-0.01229999999999963,2357224.090749108
2021-02-17,0.00705000000000004,2328230.234432895
2021-02-18,0.014149999999999838,2344644.257585647
2021-02-19,0.004250000000000063,2377820.973830484
2021-02-22,0.003649999999999969,2387926.7129692635
2021-02-23,0.013899999999999817,2396642.6454716013
2021-02-24,0.017249999999999696,2429955.978243656
2021-02-25,-0.014049999999999382,2471872.7188683585
2021-02-26,-0.022649999999999178,2437142.90716826
2021-03-01,-0.0016999999999998926,2381941.620320901
2021-03-02,-0.012849999999999464,2377892.3195663556
2021-03-03,0.014899999999999481,2347336.4032599293
2021-03-04,0.04564999999999811,2382311.715668501
2021-03-05,0.011349999999999569,2491064.245488764
2021-03-08,0.002400000000000216,2519337.82467506
2021-03-09,-0.0036999999999999126,2525384.2354542804
2021-03-10,0.0021999999999998375,2516040.3137831
2021-03-11,0.016599999999999355,2521575.602473422
2021-03-12,0.01789999999999939,2563433.757474479
2021-03-15,-0.008149999999999664,2609319.22173327
2021-03-16,-0.007249999999999753,2588053.270076145
2021-03-17,-0.012449999999999484,2569289.8838680936
2021-03-18,-0.006749999999999779,2537302.224813937
2021-03-19,-0.0018999999999999395,2520175.4347964437
2021-03-22,0.0013999999999998623,2515387.1014703307
2021-03-23,0.008600000000000007,2518908.643412389
2021-03-24,0.004999999999999977,2540571.2577457353
2021-03-25,-0.0023500000000001384,2553274.1140344637
2021-03-26,0.0010499999999999204,2547273.9198664823
2021-03-29,0.023899999999999002,2549948.5574823422
2021-03-30,0.013699999999999461,2610892.3280061674
2021-03-31,0.00055000000000007,2646661.5528998505
2021-04-01,-0.009149999999999598,2648117.2167539457
2021-04-05,-0.003399999999999879,2623886.944220648
2021-04-06,0.0027999999999998543,2614965.728610298
2021-04-07,-0.011200000000000002,2622287.6326504066
2021-04-08,-0.006650000000000001,2592918.011164722
2021-04-09,-0.00265,2575675.1063904767
2021-04-12,-0.0024500000000000004,2568849.567358542
2021-04-13,0.039400000000000004,2562555.8859185134
2021-04-14,0.0138,2663520.587823703
2021-04-15,0.007950000000000002,2700277.17193567
2021-04-16,-0.00725,2721744.3754525585
2021-04-19,0.023400000000000004,2702011.7287305277
2021-04-20,-0.0026499999999999996,2765238.803182822
2021-04-21,-0.001,2757910.9203543877
2021-04-22,-0.011349999999999999,2755153.009434033
2021-04-23,0.00545,2723882.022776957
2021-04-26,0.02,2738727.1798010916
2021-04-27,-0.00435,2793501.7233971134
2021-04-28,0.00365,2781349.990900336
2021-04-29,-0.008199999999999999,2791501.918367122
2021-04-30,-0.00575,2768611.6026365114
2021-05-03,-0.00385,2752692.0859213513
2021-05-04,-0.0014500000000000001,2742094.221390554
2021-05-05,0.00345,2738118.184769538
2021-05-06,0.0052,2747564.692506993
2021-05-07,-0.00635,2761852.0289080297
2021-05-10,0.0082,2744314.2685244638
2021-05-11,-0.009750000000000002,2766817.6455263644
2021-05-12,-0.0029000000000000007,2739841.1734824823
2021-05-13,-0.008799999999999999,2731895.634079383
2021-05-14,0.0013999999999999998,2707854.9524994846
2021-05-17,-0.017949999999999997,2711645.949432984
2021-05-18,0.01125,2662971.904640662
2021-05-19,0.009250000000000001,2692930.3385678693
2021-05-20,0.018349999999999998,2717839.944199622
2021-05-21,5.421010862427522e-20,2767712.3071756857
2021-05-24,-0.005449999999999999,2767712.3071756857
2021-05-25,0.0084,2752628.2751015783
2021-05-26,0.0015,2775750.3526124316
2021-05-27,0.0074,2779913.97814135
2021-05-28,-0.00165,2800485.3415795965
2021-06-01,0.00465,2795864.54076599
2021-06-02,0.0039,2808865.310880552
2021-06-03,0.0031999999999999997,2819819.8855929864
2021-06-04,-0.00275,2828843.309226884
2021-06-07,-0.0036000000000000003,2821063.99012651
2021-06-08,0.0017,2810908.1597620547
2021-06-09,-0.004,2815686.70363365
2021-06-10,0.0002499999999999999,2804423.9568191157
2021-06-11,-0.0012500000000000002,2805125.062808321
2021-06-14,0.00685,2801618.6564798104
2021-06-15,0.0032500000000000003,2820809.7442766973
2021-06-16,0.00425,2829977.3759455965
2021-06-17,0.002,2842004.7797933654
2021-06-18,0.0038999999999999994,2847688.789352952
2021-06-21,0.00165,2858794.7756314287
2021-06-22,0.0065000000000000014,2863511.78701122
2021-06-23,0.01385,2882124.613626793
2021-06-24,0.014849999999999999,2922042.039525524
2021-06-25,0.0203,2965434.363812478
2021-06-28,-0.0018500000000000003,3025632.681397871
2021-06-29,0.00575,3020035.260937285
2021-06-30,0.00025,3037400.463687674
2021-07-01,0.00165,3038159.8138035964
2021-07-02,0.0034999999999999996,3043172.7774963723
2021-07-06,0.00825,3053823.88221761
2021-07-07,0.015149999999999239,3079017.9292459055
2021-07-08,0.011449999999999518,3125665.050873979
2021-07-09,-0.0017499999999999495,3161453.9157064846
2021-07-12,-0.007349999999999592,3155921.3713539983
2021-07-13,0.013799999999999176,3132725.349274548
2021-07-14,0.0056499999999997195,3175956.9590945337
2021-07-15,0.0001999999999998136,3193901.1159134167
2021-07-16,-0.0025999999999998047,3194539.8961365987
2021-07-19,0.006699999999999687,3186234.092406644
2021-07-20,0.0064999999999996744,3207581.8608257677
2021-07-21,0.015099999999999166,3228431.1429211344
2021-07-22,0.0066999999999996385,3277180.453179241
2021-07-23,-0.0013499999999999294,3299137.562215541
2021-07-26,0.004499999999999607,3294683.7265065503
2021-07-27,-0.004599999999999724,3309509.8032758282
2021-07-28,0.0016999999999999277,3294286.0581807606
2021-07-29,0.0025499999999998484,3299886.344479668
2021-07-30,-0.0009999999999999384,3308301.0546580907
2021-08-02,0.011099999999999461,3304992.753603433
2021-08-03,0.0067999999999996535,3341678.173168429
2021-08-04,0.01794999999999915,3364401.5847459733
2021-08-05,0.002599999999999909,3424792.593192161
2021-08-06,-0.0003999999999999616,3433697.0539344605
2021-08-09,0.0036499999999997546,3432323.5751128867
2021-08-10,0.0007999999999999039,3444851.5561620477
2021-08-11,0.0008499999999999524,3447607.437406977
